"id","corporate_num","name","postal_code","address","prefecture_name","city_name","president_name","capital","employees","established_date","listed","facebook_url","twitter_url","president_phone_number","web_url","created_at","updated_at","phone_number","industry_code","is_reflected"
669,7470001002917,"株式会社　東滬商事",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.449832","2020-05-02 16:10:15.69854",,,1
670,7470005000669,"社会福祉法人すみれ福祉会　特別養護老人ホームすみれ荘",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.452224","2020-05-02 16:10:15.713362",,,1
671,6470005000637,"医療法人社団和広会　伊達病院",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.454601","2020-05-02 16:10:15.724101",,,1
672,9470005001087,"香川医療生活協同組合　高松平和病院",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.457367","2020-05-02 16:10:15.736369",,,1
673,9470005001087,"香川医療生活協同組合　高松協同病院",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.460689","2020-05-02 16:10:15.76286",,,1
674,6010001096700,"株式会社ダイヤモンドパーソネル",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.463643","2020-05-02 16:10:15.77389",,,1
675,2470001002145,"株式会社　信用社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.466318","2020-05-02 16:10:15.785293",,,1
676,9470002018332,"有限会社　オートマックス",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.468675","2020-05-02 16:10:15.796554",,,1
677,5470001001870,"株式会社　四国自動車部品商会",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.470994","2020-05-02 16:10:15.808214",,,1
678,5470001004840,"ジェイアール四国バス　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.473665","2020-05-02 16:10:15.820124",,,1
679,9470001011445,"ナンバラ自動車　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.47617","2020-05-02 16:10:15.84335",,,1
680,4470001002746,"株式会社　たまや",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.478663","2020-05-02 16:10:15.854944",,,1
681,6470002015621,"介護付有料老人ホーム　フラワーガーデン京町",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.481649","2020-05-02 16:10:15.866317",,,1
682,6470002015621,"介護付有料老人ホーム　フラワーガーデン伏石",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.495354","2020-05-02 16:10:15.881056",,,1
683,4470005004301,"社会福祉法人　長尾福祉会",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.498022","2020-05-02 16:10:15.892013",,,1
684,1470002017390,"有限会社　石川農園",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.500578","2020-05-02 16:10:15.902924",,,1
685,6470001010053,"藤田　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.503173","2020-05-02 16:10:15.913973",,,1
686,5470001003537,"株式会社　フォード東四国",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.505853","2020-05-02 16:10:15.924789",,,1
687,4470001009535,"ヤマトオートワークス　株式会社　香川工場",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.50818","2020-05-02 16:10:15.93581",,,1
688,2470005005383,"タウンクリニック高松東",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.510584","2020-05-02 16:10:15.950541",,,1
689,8470001000457,"株式会社　アムロン",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.512859","2020-05-02 16:10:15.9625",,,1
690,4470002016621,"有限会社　タテイシ建設",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.515213","2020-05-02 16:10:15.977201",,,1
691,8470001010084,"株式会社　マルモ印刷",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.518134","2020-05-02 16:10:15.993871",,,1
692,3470001003241,"株式会社　ニシやマー",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.520557","2020-05-02 16:10:16.006364",,,1
693,6470001008543,"株式会社　ヌマタ",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.522767","2020-05-02 16:10:16.030235",,,1
694,3470001006979,"じつはら建設　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.525262","2020-05-02 16:10:16.041291",,,1
695,3470001002846,"ティーメックス　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.52758","2020-05-02 16:10:16.052357",,,1
696,8470001006330,"株式会社　ハウシード",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.530225","2020-05-02 16:10:16.065195",,,1
697,7011101043327,"株式会社　レオハウス",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.5329","2020-05-02 16:10:16.077618",,,1
698,6470001002323,"瀬戸内陸運　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.535393","2020-05-02 16:10:16.089425",,,1
699,7011101043327,"株式会社　レオハウス　丸亀店",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.537824","2020-05-02 16:10:16.104122",,,1
700,4470001012118,"株式会社　生駒屋",,"_____","_","_",,,,,,,,,,"2020-05-02 16:02:07.540215","2020-05-02 16:10:16.115261",,,1
701,4470001005402,"株式会社　藤川設備",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.561029","2020-05-02 16:10:16.126152",,,1
702,6120001059646,"三和電気土木工事株式会社　高松営業所",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.566686","2020-05-02 16:10:16.137888",,,1
703,5470001007315,"北四国運輸倉庫　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.569789","2020-05-02 16:10:16.149449",,,1
704,2470001013927,"株式会社ベーシック［アウトドア・ショップ　ＢＡＳＥ　ＣＡＭＰ］",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.572621","2020-05-02 16:10:16.160519",,,1
705,4470005003443,"社会医療法人財団　大樹会　総合病院回生病院",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.57607","2020-05-02 16:10:16.171205",,,1
706,9470001010100,"株式会社　三豊印刷",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.579056","2020-05-02 16:10:16.182069",,,1
707,6470001000970,"株式会社　香川時計商会",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.583368","2020-05-02 16:10:16.205888",,,1
708,4470001010625,"高木薬品　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.586521","2020-05-02 16:10:16.216602",,,1
709,5470001006721,"株式会社　ドルフィン不動産",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.590745","2020-05-02 16:10:16.229083",,,1
710,3470002004783,"有限会社　デンタルアトラス",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.593819","2020-05-02 16:10:16.241231",,,1
711,4470001002250,"株式会社　スマイル",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.596909","2020-05-02 16:10:16.253908",,,1
712,7470001005127,"株式会社　しおのえ",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.600716","2020-05-02 16:10:16.266135",,,1
713,1470002014594,"有限会社　赤澤鋼業",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.603716","2020-05-02 16:10:16.277322",,,1
714,2470001009009,"株式会社　讃匠",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.607029","2020-05-02 16:10:16.288215",,,1
715,1470001009158,"株式会社　浜田家具",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.609872","2020-05-02 16:10:16.298967",,,1
716,3470001009643,"琴参バス　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.613208","2020-05-02 16:10:16.310047",,,1
717,7470001010176,"株式会社　オーガトラベル",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.617173","2020-05-02 16:10:16.321071",,,1
718,9470005002390,"（医）社団三和会　しおかぜ病院",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.620003","2020-05-02 16:10:16.332204",,,1
719,7470005003440,"社会福祉法人　若竹会",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.623531","2020-05-02 16:10:16.343158",,,1
720,3470001010147,"株式会社　安藤工業",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.627492","2020-05-02 16:10:16.35418",,,1
721,6470001003263,"株式会社ＮＩＳＳＩＮ",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.631305","2020-05-02 16:10:16.378027",,,1
722,2470002010436,"有限会社　ＮＣコーポレーション",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.634709","2020-05-02 16:10:16.389093",,,1
723,3470001006442,"株式会社　ＮＩＣ",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.63874","2020-05-02 16:10:16.400269",,,1
724,9250001011590,"株式会社　ビッグモーター　宇多津店",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.642812","2020-05-02 16:10:16.411901",,,1
725,3470001011079,"株式会社　広真",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.646716","2020-05-02 16:10:16.422711",,,1
726,3010001019787,"株式会社ギンポーパック　四国工場",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.650339","2020-05-02 16:10:16.433947",,,1
727,9470001002642,"株式会社　タキイ・ネジ",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.654151","2020-05-02 16:10:16.445594",,,1
728,1470001004126,"株式会社　山白八松園",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.658341","2020-05-02 16:10:16.456783",,,1
729,9250001011590,"株式会社　ビッグモーター　高松空港通店",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.662381","2020-05-02 16:10:16.471021",,,1
730,1470001003391,"花園特殊車輌　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.665261","2020-05-02 16:10:16.48597",,,1
731,8470001008153,"琴平バス　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.668431","2020-05-02 16:10:16.502128",,,1
732,9250001011590,"株式会社　ビッグモーター　高松店",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.671855","2020-05-02 16:10:16.517036",,,1
733,5480001001424,"徳島石油　株式会社　高松支店",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.674593","2020-05-02 16:10:16.528673",,,1
734,1470002013019,"浪越自動車　有限会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.677517","2020-05-02 16:10:16.552821",,,1
735,2470001001007,"香川三菱自動車販売　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.680463","2020-05-02 16:10:16.564175",,,1
736,3470001005849,"トータルビューティサロン　株式会社　ヒロコ",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.6836","2020-05-02 16:10:16.574883",,,1
737,4470005000597,"医療法人財団　博仁会　キナシ大林病院",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.686423","2020-05-02 16:10:16.58635",,,1
738,5010001030412,"三菱電機ビルテクノサービス（株）",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.702508","2020-05-02 16:10:16.597368",,,1
739,4470001006268,"株式会社　アイアイ　イスズ　ＨＤ",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.706694","2020-05-02 16:10:16.609537",,,1
740,9470001003954,"湊海運株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.709904","2020-05-02 16:10:16.620605",,,1
741,6470001003692,"平成レッグス　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.713399","2020-05-02 16:10:16.631846",,,1
742,5260001001512,"株式会社　オーユーシステム　四国支社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.716895","2020-05-02 16:10:16.642786",,,1
743,6070001016685,"株式会社　カチタス",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.720459","2020-05-02 16:10:16.653367",,,1
744,7470001008864,"株式会社　ウィック",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.725817","2020-05-02 16:10:16.663768",,,1
745,5470001010839,"株式会社　クシベウィンテック",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.732706","2020-05-02 16:10:16.676065",,,1
746,3500001002272,"助六食品工業　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.739122","2020-05-02 16:10:16.686661",,,1
747,8470002018597,"有限会社　ファイエット",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.743398","2020-05-02 16:10:16.698841",,,1
748,4470005000523,"医療法人社団　光風会　三光病院",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.746396","2020-05-02 16:10:16.722396",,,1
749,8470001010613,"株式会社　せとうち福祉サービス",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.749146","2020-05-02 16:10:16.733162",,,1
750,9470001010711,"株式会社　ツアーネット",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.752011","2020-05-02 16:10:16.750894",,,1
751,3470001011269,"ナカハタ印刷株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.754982","2020-05-02 16:10:16.762069",,,1
752,2470005004559,"社会福祉法人　瑞祥会",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.757786","2020-05-02 16:10:16.772901",,,1
753,4470005000556,"医療法人社団研宣会　広瀬病院",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.760471","2020-05-02 16:10:16.784134",,,1
754,5470001009617,"大庄屋　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.763376","2020-05-02 16:10:16.795438",,,1
755,5470001012141,"株式会社　協栄岡野",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.766252","2020-05-02 16:10:16.805958",,,1
756,9470001002485,"株式会社　高松リビング新聞社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.768982","2020-05-02 16:10:16.818008",,,1
757,2470001011476,"株式会社　フクシン",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.77177","2020-05-02 16:10:16.8309",,,1
758,6470001002562,"株式会社　平本店",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.774467","2020-05-02 16:10:16.841513",,,1
759,4470001001368,"株式会社　グローバルセンター",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.777542","2020-05-02 16:10:16.852373",,,1
760,6470001010846,"株式会社　パブリック",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.780125","2020-05-02 16:10:16.863552",,,1
761,8470001010704,"株式会社　味のちぬや",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.782786","2020-05-02 16:10:16.88739",,,1
762,7470005003201,"特定非営利活動法人　中讃丸亀センター",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.785727","2020-05-02 16:10:16.898311",,,1
763,8470001001661,"三彩商事　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.788516","2020-05-02 16:10:16.908943",,,1
764,4470001010518,"株式会社　イナダ商事",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.791205","2020-05-02 16:10:16.920316",,,1
765,6470001006753,"株式会社　三森",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.794185","2020-05-02 16:10:16.931598",,,1
766,3470001003588,"株式会社　富士カガク",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.797113","2020-05-02 16:10:16.942464",,,1
767,6470001001721,"さぬき麺業　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.800061","2020-05-02 16:10:16.95358",,,1
768,9470001002527,"株式会社　大久",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.803071","2020-05-02 16:10:16.96471",,,1
769,8470002003822,"有限会社　ススキダ電器商会",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.805822","2020-05-02 16:10:16.975984",,,1
770,5470001011390,"株式会社　白鳥どうぶつ園",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.808297","2020-05-02 16:10:16.990447",,,1
771,4470005005134,"社会福祉法人　光志福祉会",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.811106","2020-05-02 16:10:17.001773",,,1
772,7470001007791,"新光電装　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.813919","2020-05-02 16:10:17.012737",,,1
773,1470001001585,"株式会社　サンキ",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.81686","2020-05-02 16:10:17.023268",,,1
774,6470001001597,"株式会社　三光システム",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.819903","2020-05-02 16:10:17.045374",,,1
775,9470001008821,"株式会社　名物かまど",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.823004","2020-05-02 16:10:17.069364",,,1
776,9470001009464,"株式会社　増田鐵工所",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.825994","2020-05-02 16:10:17.080773",,,1
777,7470001009771,"株式会社　アラクス",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.829183","2020-05-02 16:10:17.091628",,,1
778,8470001007948,"まるほ食品　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.831994","2020-05-02 16:10:17.10289",,,1
779,5470005003129,"医療法人社団　清仁会　宇多津病院",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.835099","2020-05-02 16:10:17.114011",,,1
780,1470001013300,"有限会社　シーアンドエムカンパニー",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.837957","2020-05-02 16:10:17.124891",,,1
781,4470001001269,"協和産業　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.84057","2020-05-02 16:10:17.136415",,,1
782,7470001009879,"株式会社　キョーワ",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.855585","2020-05-02 16:10:17.147464",,,1
783,2010001095739,"東京コンピュータサービス株式会社（ＴＣＳ）　高松支店",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.858819","2020-05-02 16:10:17.158541",,,1
784,1470001010157,"宝田電産　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.861755","2020-05-02 16:10:17.169875",,,1
785,5470002013568,"有限会社　西内花月堂",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.864898","2020-05-02 16:10:17.180772",,,1
786,8470001008186,"株式会社　中野屋",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.86786","2020-05-02 16:10:17.191848",,,1
787,6470001004006,"株式会社　ムーミー",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.870396","2020-05-02 16:10:17.202382",,,1
788,8470001011784,"株式会社　Ｓａｎｔｅ",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.872803","2020-05-02 16:10:17.225538",,,1
789,4490001005417,"松田医薬品株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.875718","2020-05-02 16:10:17.237022",,,1
790,5470001001540,"株式会社　コンパース",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.878584","2020-05-02 16:10:17.247874",,,1
791,4470001000270,"株式会社　アークテクノ",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.884367","2020-05-02 16:10:17.259097",,,1
792,1470001006015,"株式会社　ウエストアライアンス",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.887808","2020-05-02 16:10:17.270024",,,1
793,4470001013165,"株式会社Ｔ・Ｄ・Ｓ　丸亀自動車学校",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.891456","2020-05-02 16:10:17.281271",,,1
794,4470001002663,"株式会社タクテック",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.895055","2020-05-02 16:10:17.292443",,,1
795,1470001010082,"株式会社　細川食品（豊中工場）",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.899057","2020-05-02 16:10:17.302968",,,1
796,4470001012844,"株式会社　エクセレント",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.91131","2020-05-02 16:10:17.314065",,,1
797,7470001011050,"徳武産業　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.914509","2020-05-02 16:10:17.324668",,,1
798,2470001004645,"四国ビルウェア　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.917566","2020-05-02 16:10:17.335463",,,1
799,5470001002233,"株式会社　鈴木自動車鈑金",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.920471","2020-05-02 16:10:17.346208",,,1
800,9470001001883,"株式会社　ＳＴＮｅｔ",,"_____","_","_",,,,,,,,,,"2020-05-02 16:03:07.923472","2020-05-02 16:10:17.35691",,,1
801,9470001000324,"株式会社　秋元酒店",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.125051","2020-05-02 16:10:17.380866",,,1
802,4470002012835,"有限会社　カタオカ（豚珍館）",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.131871","2020-05-02 16:10:17.391775",,,1
803,7470001012412,"藤井電機工業　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.13478","2020-05-02 16:10:17.402623",,,1
804,2470001002442,"高松商運　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.138011","2020-05-02 16:10:17.413298",,,1
805,7470001010639,"株式会社　たくま福祉サービス",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.14084","2020-05-02 16:10:17.42449",,,1
806,1470001003508,"株式会社　ヒューテック・オリジン",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.144608","2020-05-02 16:10:17.435055",,,1
807,1470001001817,"株式会社　四航コンサルタント",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.147446","2020-05-02 16:10:17.446639",,,1
808,8470001004383,"味乃荘　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.150363","2020-05-02 16:10:17.457385",,,1
809,5470001007281,"株式会社　オートバックス香川",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.152943","2020-05-02 16:10:17.468716",,,1
810,2010401069169,"株式会社テクノプロ　テクノプロ・ＩＴ社　高松支店",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.155737","2020-05-02 16:10:17.479794",,,1
811,2470001001782,"三和電業　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.158509","2020-05-02 16:10:17.490555",,,1
812,5470005000530,"医療法人社団　ア歯会",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.161308","2020-05-02 16:10:17.501927",,,1
813,9470001000084,"株式会社　オオタ",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.16406","2020-05-02 16:10:17.51368",,,1
814,3470001004875,"株式会社　シニアライフアシスト",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.166696","2020-05-02 16:10:17.537267",,,1
815,3470001004710,"株式会社　丸新塗装",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.169465","2020-05-02 16:10:17.548941",,,1
816,4470001000873,"尾崎運送　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.172209","2020-05-02 16:10:17.56029",,,1
817,1480001007532,"株式会社　セイア",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.175493","2020-05-02 16:10:17.571526",,,1
818,2470001003275,"株式会社　日進機械",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.178352","2020-05-02 16:10:17.582521",,,1
819,5470002012594,"有限会社　小林塗装店",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.181245","2020-05-02 16:10:17.593267",,,1
820,2470001006922,"株式会社　川西水道機器",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.184124","2020-05-02 16:10:17.603812",,,1
821,9470001009695,"琴参タクシー　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.187112","2020-05-02 16:10:17.61487",,,1
822,5470001009922,"株式会社　サムソン",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.189935","2020-05-02 16:10:17.625714",,,1
823,8470005002391,"医療法人仁寿会",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.192695","2020-05-02 16:10:17.637022",,,1
824,8470002005406,"有限会社　蓮井興業",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.195545","2020-05-02 16:10:17.648247",,,1
825,3470001006772,"太陽印刷　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.19821","2020-05-02 16:10:17.658981",,,1
826,5470005000720,"村上学園高等学校（学校法人　高松高等予備校）",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.201091","2020-05-02 16:10:17.670661",,,1
827,8470005001550,"社会福祉法人　吉祥　ケアハウス　吉祥",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.204069","2020-05-02 16:10:17.694612",,,1
828,6470001005904,"株式会社　タカハタ",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.207187","2020-05-02 16:10:17.707898",,,1
829,6470001009962,"株式会社　四国大川",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.210415","2020-05-02 16:10:17.72187",,,1
830,1470001004200,"株式会社　ユーミック",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.213596","2020-05-02 16:10:17.734887",,,1
831,7470001003634,"株式会社　ブックオフウィズ",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.217164","2020-05-02 16:10:17.747642",,,1
832,6470001008436,"株式会社　オークラハウス",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.221218","2020-05-02 16:10:17.758371",,,1
833,8470001007931,"日本ケミフェルト株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.224289","2020-05-02 16:10:17.769298",,,1
834,8470001009928,"株式会社　三協",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.227389","2020-05-02 16:10:17.780528",,,1
835,7470002011165,"有限会社　パワー急便",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.230476","2020-05-02 16:10:17.792091",,,1
836,9470001008994,"さぬき丸一製麺　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.233368","2020-05-02 16:10:17.803947",,,1
837,2470005001523,"四国生乳販売農業協同組合連合会",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.253279","2020-05-02 16:10:17.815502",,,1
838,3470001001600,"サカイ商事　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.256244","2020-05-02 16:10:17.827355",,,1
839,8470005003745,"医療法人社団寿愛会　羽崎病院",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.259135","2020-05-02 16:10:17.838058",,,1
840,8470001009275,"株式会社　サンレイ",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.263733","2020-05-02 16:10:17.86149",,,1
841,2470001005164,"株式会社　朝日通商",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.267504","2020-05-02 16:10:17.872229",,,1
842,7470001009202,"株式会社丸一冷食",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.27093","2020-05-02 16:10:17.883356",,,1
843,5470001009278,"株式会社麺工房なかお",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.274417","2020-05-02 16:10:17.894519",,,1
844,4470001001657,"株式会社　ウッドホーム",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.277362","2020-05-02 16:10:17.906246",,,1
845,3470001005262,"大和汽工　株式会社",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.280526","2020-05-02 16:10:17.917342",,,1
846,9470002000463,"有限会社　山田家",,"_____","_","_",,,,,,,,,,"2020-05-02 16:04:06.283936","2020-05-02 16:10:17.92808",,,1
